deal_no,deal_dt,settle_dt,mature_dt,name,ext_name,code,name,name,country,isin,buy_sell, face_value ,bond_price,capitalpph,incomepph,settlepph,coupon
3554049,6/9/2020,6/11/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 15,000,000.00 ",99.642,99.642,0,99.642,0
3852311,12/7/2020,12/9/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 10,000,000.00 ",103.477,103.477,0,103.477,0
3795604,11/4/2020,11/6/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,BUY  ," 15,000,000.00 ",103.801,103.801,0,103.801,0
3816819,11/17/2020,11/19/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,BUY  ," 15,000,000.00 ",103.349,103.349,0,103.349,0
4030681,3/19/2021,3/23/2021,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 10,000,000.00 ",100.558,100.558,0,100.558,0
4011781,3/9/2021,3/11/2021,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 10,000,000.00 ",100.571,100.571,0,100.571,0
4004693,3/4/2021,3/8/2021,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,BUY  ," 20,000,000.00 ",100.7,100.7,0,100.7,0
4028214,3/18/2021,3/22/2021,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,BUY  ," 10,000,000.00 ",100.16,100.16,0,100.16,0
4001975,3/3/2021,3/5/2021,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 10,000,000.00 ",100.884,100.884,0,100.884,0
3981216,2/19/2021,2/23/2021,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,BUY  ," 10,000,000.00 ",100.605,100.605,0,100.605,0
3786109,10/29/2020,11/2/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,BUY  ," 10,000,000.00 ",103.471,103.471,0,103.471,0
3846730,12/3/2020,12/7/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,BUY  ," 20,000,000.00 ",103.014,103.014,0,103.014,0
3847009,12/3/2020,12/7/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 10,000,000.00 ",103.144,103.144,0,103.144,0
3833563,11/26/2020,11/30/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 30,000,000.00 ",103.425,103.425,0,103.425,0
3788672,10/30/2020,11/3/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 10,000,000.00 ",103.532,103.532,0,103.532,0
4007055,3/5/2021,3/9/2021,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 10,000,000.00 ",100.501,100.501,0,100.501,0
4011744,3/9/2021,3/11/2021,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,BUY  ," 15,000,000.00 ",100.476,100.476,0,100.476,0
4011783,3/9/2021,3/11/2021,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 15,000,000.00 ",100.553,100.553,0,100.553,0
3547217,6/4/2020,6/8/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,BUY  ," 25,000,000.00 ",99.22,99.22,0,99.22,0
3549301,6/5/2020,6/9/2020,11/25/2030,FR0013516549,FRANCE 0.00% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0013516549    ,SELL ," 5,000,000.00 ",99.305,99.305,0,99.305,0
4404935,10/20/2021,10/22/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 15,000,000.00 ",97.841,97.841,0,97.841,0
4397723,10/15/2021,10/19/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,BUY  ," 15,000,000.00 ",98.342,98.342,0,98.342,0
4391157,10/12/2021,10/14/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 10,000,000.00 ",97.954,97.954,0,97.954,0
4354020,9/22/2021,9/24/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,BUY  ," 20,000,000.00 ",99.801,99.801,0,99.801,0
4385792,10/8/2021,10/12/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 10,000,000.00 ",98.131,98.131,0,98.131,0
4064344,4/8/2021,4/12/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,BUY  ," 20,000,000.00 ",99.97,99.97,0,99.97,0
4076494,4/15/2021,4/19/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,BUY  ," 15,000,000.00 ",99.036,99.036,0,99.036,0
4076570,4/15/2021,4/19/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 10,000,000.00 ",99.301,99.301,0,99.301,0
4078958,4/16/2021,4/20/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 10,000,000.00 ",99.316,99.316,0,99.316,0
4078966,4/16/2021,4/20/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 15,000,000.00 ",99.325,99.325,0,99.325,0
4091528,4/23/2021,4/27/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 15,000,000.00 ",99.286,99.286,0,99.286,0
4174272,6/11/2021,6/15/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 10,000,000.00 ",99.152,99.152,0,99.152,0
4184933,6/18/2021,6/22/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,BUY  ," 15,000,000.00 ",98.297,98.297,0,98.297,0
4185108,6/18/2021,6/22/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 15,000,000.00 ",98.44,98.44,0,98.44,0
4138722,5/21/2021,5/25/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,BUY  ," 15,000,000.00 ",97.485,97.485,0,97.485,0
4078913,4/16/2021,4/20/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,BUY  ," 20,000,000.00 ",99.201,99.201,0,99.201,0
4078947,4/16/2021,4/20/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 5,000,000.00 ",99.308,99.308,0,99.308,0
4144276,5/25/2021,5/27/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 5,000,000.00 ",97.759,97.759,0,97.759,0
4383438,10/7/2021,10/11/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,BUY  ," 20,000,000.00 ",98.37,98.37,0,98.37,0
4356172,9/23/2021,9/27/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 10,000,000.00 ",99.76,99.76,0,99.76,0
4356165,9/23/2021,9/27/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,BUY  ," 15,000,000.00 ",99.646,99.646,0,99.646,0
4359273,9/24/2021,9/28/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 25,000,000.00 ",98.911,98.911,0,98.911,0
4179163,6/15/2021,6/17/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,BUY  ," 15,000,000.00 ",98.596,98.596,0,98.596,0
4179113,6/15/2021,6/17/2021,11/25/2031,FR0014002WK3,FRANCE 0.00% 21-2031,RENT1     ,Trade Strategies         ,REPUBLIC FRANCE                    ,FR        ,FR0014002WK3    ,SELL ," 15,000,000.00 ",98.63,98.63,0,98.63,0
4148447,5/27/2021,5/31/2021,5/28/2031,FR0014003OC5,IDF MOBIL 0.40% 21-2031,RENT1     ,Trade Strategies         ,ILE DE FRANCE MOBILITES            ,FR        ,FR0014003OC5    ,SELL ," 3,000,000.00 ",100.46,100.46,0.003287671,100.4632877,0.4
4146155,5/25/2021,5/28/2021,5/28/2031,FR0014003OC5,IDF MOBIL 0.40% 21-2031,RENT1     ,Trade Strategies         ,ILE DE FRANCE MOBILITES            ,FR        ,FR0014003OC5    ,BUY  ," 8,000,000.00 ",99.951,99.951,0,99.951,0.4
4160861,6/3/2021,6/7/2021,5/28/2031,FR0014003OC5,IDF MOBIL 0.40% 21-2031,RENT1     ,Trade Strategies         ,ILE DE FRANCE MOBILITES            ,FR        ,FR0014003OC5    ,SELL ," 5,000,000.00 ",100.54,100.54,0.010958904,100.5509589,0.4
2885255,1/11/2019,1/16/2019,5/15/2029,IE00BH3SQ895,IRELAND 1.10% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC IRELAND                   ,IE        ,IE00BH3SQ895    ,SELL ," 4,000,000.00 ",100.871,100.871,0,100.871,1.1
2913245,1/9/2019,1/16/2019,5/15/2029,IE00BH3SQ895,IRELAND 1.10% 19-2029,RENT1     ,Trade Strategies         ,REPUBLIC IRELAND                   ,IE        ,IE00BH3SQ895    ,BUY  ," 4,000,000.00 ",99.778,99.778,0,99.778,1.1
3454861,4/7/2020,4/16/2020,5/15/2027,IE00BKFVC568,IRELAND 0.20% 20-2027,RENT1     ,Trade Strategies         ,REPUBLIC IRELAND                   ,IE        ,IE00BKFVC568    ,BUY  ," 6,750,000.00 ",99.706,99.706,0,99.706,0.2
3456585,4/8/2020,4/16/2020,5/15/2027,IE00BKFVC568,IRELAND 0.20% 20-2027,RENT1     ,Trade Strategies         ,REPUBLIC IRELAND                   ,IE        ,IE00BKFVC568    ,SELL ," 2,750,000.00 ",100.019,100.019,0,100.019,0.2
3456670,4/8/2020,4/16/2020,5/15/2027,IE00BKFVC568,IRELAND 0.20% 20-2027,RENT1     ,Trade Strategies         ,REPUBLIC IRELAND                   ,IE        ,IE00BKFVC568    ,SELL ," 2,000,000.00 ",100.003,100.003,0,100.003,0.2
3459153,4/9/2020,4/16/2020,5/15/2027,IE00BKFVC568,IRELAND 0.20% 20-2027,RENT1     ,Trade Strategies         ,REPUBLIC IRELAND                   ,IE        ,IE00BKFVC568    ,SELL ," 2,000,000.00 ",100.461,100.461,0,100.461,0.2
3558148,6/11/2020,6/16/2020,10/18/2030,IE00BKFVC899,IRELAND 0.20% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC IRELAND                   ,IE        ,IE00BKFVC899    ,SELL ," 6,200,000.00 ",99.825,99.825,0,99.825,0.2
3556169,6/9/2020,6/16/2020,10/18/2030,IE00BKFVC899,IRELAND 0.20% 20-2030,RENT1     ,Trade Strategies         ,REPUBLIC IRELAND                   ,IE        ,IE00BKFVC899    ,BUY  ," 6,200,000.00 ",99.135,99.135,0,99.135,0.2
3981157,2/19/2021,2/23/2021,2/1/2026,IT0005419848,BTPS 0.50% 20-2026,RENT1     ,Trade Strategies         ,ITALIE                             ,IT        ,IT0005419848    ,SELL ," 10,000,000.00 ",102.188,102.188,0.03039,102.21839,0.5
3958341,2/5/2021,2/9/2021,2/1/2026,IT0005419848,BTPS 0.50% 20-2026,RENT1     ,Trade Strategies         ,ITALIE                             ,IT        ,IT0005419848    ,BUY  ," 10,000,000.00 ",102.733,102.733,0.01105,102.74405,0.5
3930623,1/21/2021,1/25/2021,4/1/2031,IT0005422891,BTPS 0.90% 20-2031,RENT1     ,Trade Strategies         ,ITALIE                             ,IT        ,IT0005422891    ,BUY  ," 10,000,000.00 ",102.935,102.935,0.28681,103.22181,0.9
3932790,1/22/2021,1/25/2021,4/1/2031,IT0005422891,BTPS 0.90% 20-2031,RENT1     ,Trade Strategies         ,ITALIE                             ,IT        ,IT0005422891    ,SELL ," 10,000,000.00 ",101.815,101.815,0.28681,102.10181,0.9
3476115,4/21/2020,4/28/2020,4/28/2030,LU2162831981,LUXEMBOURG 0% 20-2030,RENT1     ,Trade Strategies         ,LUXEMBOURG                         ,LU        ,LU2162831981    ,BUY  ," 2,000,000.00 ",99.223,99.223,0,99.223,0
3478246,4/23/2020,4/28/2020,4/28/2030,LU2162831981,LUXEMBOURG 0% 20-2030,RENT1     ,Trade Strategies         ,LUXEMBOURG                         ,LU        ,LU2162831981    ,SELL ," 2,000,000.00 ",99.51,99.51,0,99.51,0
2924737,2/14/2019,2/18/2019,7/15/2028,NL0012818504             ,NEDERLAND 0.75% 18-2028,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0012818504    ,SELL ," 15,000,000.00 ",105.159,105.159,0.447945205,105.6069452,0.75
2937227,2/26/2019,2/28/2019,7/15/2028,NL0012818504             ,NEDERLAND 0.75% 18-2028,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0012818504    ,SELL ," 15,000,000.00 ",105.033,105.033,0.468493151,105.5014932,0.75
2938824,2/27/2019,2/28/2019,7/15/2028,NL0012818504             ,NEDERLAND 0.75% 18-2028,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0012818504    ,BUY  ," 15,000,000.00 ",104.812,104.812,0.468493151,105.2804932,0.75
2925872,2/15/2019,2/18/2019,7/15/2028,NL0012818504             ,NEDERLAND 0.75% 18-2028,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0012818504    ,BUY  ," 15,000,000.00 ",105.112,105.112,0.447945205,105.5599452,0.75
2925871,2/15/2019,2/18/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 15,000,000.00 ",99.4,99.4,0.002739726,99.40273973,0.25
2968020,3/26/2019,3/28/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 15,000,000.00 ",100.703,100.703,0.028767123,100.7317671,0.25
3078858,7/3/2019,7/5/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 5,000,000.00 ",104.7839,104.7839,0.096575342,104.8804753,0.25
3081907,7/5/2019,7/9/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 10,000,000.00 ",104.991,104.991,0.099315068,105.0903151,0.25
2998661,4/24/2019,4/26/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 9,500,000.00 ",100.6999,100.6999,0.048630137,100.7485301,0.25
2991774,4/16/2019,4/18/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,BUY  ," 30,000,000.00 ",100.12,100.12,0.043150685,100.1631507,0.25
2991786,4/16/2019,4/18/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 5,000,000.00 ",100.282,100.282,0.043150685,100.3251507,0.25
2996856,4/23/2019,4/25/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,BUY  ," 4,500,000.00 ",100.12,100.12,0.047945205,100.1679452,0.25
3168009,9/12/2019,9/16/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 10,000,000.00 ",106.837,106.837,0.043032787,106.8800328,0.25
3168051,9/12/2019,9/16/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 5,000,000.00 ",107.022,107.022,0.043032787,107.0650328,0.25
3009081,5/3/2019,5/7/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 10,000,000.00 ",100.417,100.417,0.056164384,100.4731644,0.25
2925873,2/15/2019,2/19/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 1,750,000.00 ",99.435,99.435,0.003424658,99.43842466,0.25
3005712,4/30/2019,5/3/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 5,000,000.00 ",100.354,100.354,0.053424658,100.4074247,0.25
2921556,2/12/2019,2/14/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,BUY  ," 16,750,000.00 ",98.9,98.9,0,98.9,0.25
2994753,4/18/2019,4/24/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 5,000,000.00 ",100.3,100.3,0.047260274,100.3472603,0.25
2966629,3/25/2019,3/27/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,BUY  ," 15,000,000.00 ",100.676,100.676,0.028082192,100.7040822,0.25
3164653,9/10/2019,9/12/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,BUY  ," 25,000,000.00 ",106.82,106.82,0.040300546,106.8603005,0.25
3174104,9/17/2019,9/19/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,SELL ," 10,000,000.00 ",105.945,105.945,0.045081967,105.990082,0.25
3075726,7/1/2019,7/3/2019,7/15/2029,NL0013332430,NEDERLAND 0.25% 19-2029,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0013332430    ,BUY  ," 15,000,000.00 ",104.405,104.405,0.095205479,104.5002055,0.25
3407303,3/10/2020,3/12/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,BUY  ," 15,000,000.00 ",104.92,104.92,0,104.92,0
3407318,3/10/2020,3/12/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 5,000,000.00 ",105.208,105.208,0,105.208,0
3408922,3/11/2020,3/13/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,BUY  ," 10,000,000.00 ",105.047,105.047,0,105.047,0
3408933,3/11/2020,3/13/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 5,000,000.00 ",105.11,105.11,0,105.11,0
3464576,4/15/2020,4/16/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,BUY  ," 20,000,000.00 ",101.24,101.24,0,101.24,0
3415592,3/16/2020,3/18/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 1,250,000.00 ",102.698,102.698,0,102.698,0
3471670,4/20/2020,4/22/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,BUY  ," 3,000,000.00 ",101.24,101.24,0,101.24,0
3481181,4/24/2020,4/28/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 3,000,000.00 ",101.743,101.743,0,101.743,0
3484204,4/27/2020,4/29/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 5,000,000.00 ",101.998,101.998,0,101.998,0
3490531,4/30/2020,5/5/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 5,000,000.00 ",102.553,102.553,0,102.553,0
3921179,1/15/2021,1/19/2021,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 15,000,000.00 ",104.771,104.771,0,104.771,0
3856692,12/9/2020,12/11/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 10,000,000.00 ",105.125,105.125,0,105.125,0
3856693,12/9/2020,12/11/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,BUY  ," 10,000,000.00 ",105.087,105.087,0,105.087,0
3679097,8/25/2020,8/27/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 15,000,000.00 ",103.6,103.6,0,103.6,0
3464578,4/15/2020,4/17/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 10,000,000.00 ",101.363,101.363,0,101.363,0
3415938,3/16/2020,3/18/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 1,250,000.00 ",101.96,101.96,0,101.96,0
3410834,3/12/2020,3/16/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 7,500,000.00 ",105.432,105.432,0,105.432,0
3411275,3/12/2020,3/16/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,SELL ," 5,000,000.00 ",104.747,104.747,0,104.747,0
3965361,2/10/2021,2/12/2021,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,BUY  ," 15,000,000.00 ",103.719,103.719,0,103.719,0
3679100,8/25/2020,8/27/2020,7/15/2030,NL0014555419,NEDERLAND 0.0% 20-2030,RENT1     ,Trade Strategies         ,STAAT DER NEDERLANDEN              ,NL        ,NL0014555419    ,BUY  ," 15,000,000.00 ",103.498,103.498,0,103.498,0
