reference_identifier,rate_dt,ccy,mid,country,bond_ext_name,issue_dt,first_coupon_date,mature_dt,isin,issuer_name,coupon_frq,coupon,tot_issue,cfi_code,issue_rating,bond_duration,issue,remain_duration,y_bid1,y_offer1,y_bid2,y_offer2,y_bid3,y_offer3,y_bid4,y_offer4,y_bid5,y_offer5,y_bid6,y_offer6,y_bid7,y_offer7,y_bid8,y_offer8,y_bid9,y_offer9,y_bid10,y_offer10,y_bid15,y_offer15,y_bid20,y_offer20,y_bid30,y_offer30,time,ytm,estimated_bondprice,term_spread,bid_offer_spread_1,bid_offer_spread_2,bid_offer_spread_3,bid_offer_spread_4,bid_offer_spread_5,bid_offer_spread_6,bid_offer_spread_7,bid_offer_spread_8,bid_offer_spread_9,bid_offer_spread_10,bid_offer_spread_15,bid_offer_spread_20,bid_offer_spread_30,1 YEAR,10 YEARS,15 YEARS,2 YEARS,20 YEARS,25 YEARS,3 YEARS,30 YEARS,4 YEARS,5 YEARS,6 YEARS,7 YEARS,8 YEARS,9 YEARS
NL0011220108,2016-06-29,EUR,102.387,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3303,,,-0.6008,-0.5799,-0.5917,-0.5766,-0.5665,-0.5528,-0.4597,-0.4539,-0.3853,-0.3779,-0.2636,-0.254,-0.1529,-0.1445,-0.016,-0.0087,0.105,0.112,,,0.3306,0.3388,0.5236,0.5296,3652,0.1085,101.27352503716183,1.05175,,-1.1806999999999999,-1.1683,-1.1193,-0.9136,-0.7632,-0.5176000000000001,-0.2974,-0.0247,0.217,,0.6694,1.0532,0.9775,1.385,1.545,0.855,1.7,1.8625,0.81,1.94,0.8175,0.8675,0.9325,1.055,1.17,1.28
NL0011220108,2016-06-30,EUR,102.396,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3302,,,-0.6196,-0.5865,-0.6001,-0.5857,-0.5758,-0.5637,-0.4772,-0.4702,-0.4052,-0.4003,-0.2874,-0.277,-0.1654,-0.1554,-0.0428,-0.033,0.078,0.087,,,0.3015,0.3105,0.4903,0.5009,3652,0.08249999999999999,101.50904066856562,1.03435,,-1.2061000000000002,-1.1858,-1.1395,-0.9474,-0.8055,-0.5644,-0.3208,-0.0758,0.16499999999999998,,0.612,0.9912000000000001,0.9875,1.385,1.545,0.865,1.7025,1.865,0.8125,1.94,0.82,0.8675,0.935,1.06,1.18,1.2825
NL0011220108,2016-07-01,EUR,102.669,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3301,,,-0.615,-0.5929,-0.6005,-0.5854,-0.5825,-0.566,-0.4845,-0.4722,-0.4117,-0.3998,-0.296,-0.283,-0.179,-0.1678,-0.0602,-0.0493,0.065,0.073,,,0.3311,0.342,0.5219,0.5327,3652,0.069,101.63127644551882,1.01295,,-1.2079,-1.1859000000000002,-1.1484999999999999,-0.9567,-0.8115,-0.579,-0.3468,-0.10949999999999999,0.138,,0.6731,1.0546,1.235,1.4025,1.5575,0.9575,1.7075,1.86,0.87,1.93,0.86,0.9,0.97,1.0875,1.2025,1.3025
NL0011220108,2016-07-04,EUR,102.685,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3298,,,-0.6243,-0.6032,-0.6142,-0.5998,-0.6064,-0.5927,-0.4992,-0.4922,-0.4175,-0.4115,-0.3068,-0.2938,-0.1773,-0.1717,-0.0581,-0.05,0.064,0.072,,,0.3374,0.3484,0.5303,0.5409,3652,0.068,101.63888504543323,1.0259,,-1.2275,-1.214,-1.1991,-0.9914000000000001,-0.829,-0.6006,-0.349,-0.1081,0.136,,0.6858,1.0712000000000002,1.2275,1.3975,1.55,0.95,1.7025,1.8525,0.865,1.925,0.86,0.9,0.97,1.0825,1.195,1.2975
NL0011220108,2016-07-05,EUR,102.982,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3297,,,-0.6408,-0.6186,-0.6374,-0.6185,-0.6312,-0.6126,-0.5306,-0.5236,-0.4512,-0.4463,-0.3379,-0.3283,-0.2153,-0.2046,-0.099,-0.0908,0.024,0.03,,,0.2745,0.2835,0.4656,0.4715,3652,0.027,102.01160592587325,0.9891000000000001,,-1.2594,-1.2559,-1.2438,-1.0541999999999998,-0.8975,-0.6661999999999999,-0.4199,-0.18980000000000002,0.054,,0.558,0.9371,1.18,1.3675,1.52,0.905,1.675,1.8225,0.825,1.895,0.8225,0.865,0.9375,1.05,1.16,1.27
NL0011220108,2016-07-06,EUR,103.058,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3296,,,-0.6357,-0.6146,-0.6447,-0.6371,-0.6464,-0.619,-0.536,-0.529,-0.4577,-0.4523,-0.3462,-0.3366,-0.2261,-0.2158,-0.0945,-0.088,0.026,0.034,,,0.2778,0.2886,0.4675,0.4781,3652,0.03,101.98364450497772,0.9860000000000001,,-1.2503000000000002,-1.2818,-1.2654,-1.065,-0.9099999999999999,-0.6828000000000001,-0.44189999999999996,-0.1825,0.06,,0.5664,0.9456,1.15,1.345,1.4975,0.8675,1.6525,1.805,0.795,1.875,0.8025,0.835,0.91,1.025,1.135,1.25
NL0011220108,2016-07-07,EUR,102.847,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3295,,,-0.6302,-0.6079,-0.6275,-0.6131,-0.6339,-0.615,-0.5265,-0.5194,-0.4448,-0.4403,-0.335,-0.3253,-0.2168,-0.2078,-0.0761,-0.068,0.042,0.048,,,0.3048,0.3157,0.5037,0.5096,3652,0.045,101.8464480405219,1.00015,,-1.2381,-1.2406,-1.2489,-1.0459,-0.8851,-0.6603,-0.4246,-0.1441,0.09,,0.6205,1.0133,1.1625,1.34,1.4925,0.865,1.6475,1.7975,0.795,1.865,0.8025,0.835,0.9075,1.0225,1.13,1.245
NL0011220108,2016-07-08,EUR,103.147,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3294,,,-0.6329,-0.6117,-0.6303,-0.6112,-0.6442,-0.6321,-0.5571,-0.55,-0.4758,-0.4699,-0.3785,-0.3688,-0.2549,-0.2446,-0.1198,-0.1116,-0.002,0.005,,,0.2619,0.2727,0.4623,0.4682,3652,0.0015,102.24245879478141,0.9392499999999999,,-1.2446000000000002,-1.2414999999999998,-1.2763,-1.1071,-0.9457,-0.7473000000000001,-0.49950000000000006,-0.2314,0.003,,0.5346,0.9305,1.1275,1.33,1.48,0.83,1.6325,1.785,0.7675,1.8525,0.7775,0.815,0.89,1.0075,1.12,1.235
NL0011220108,2016-07-11,EUR,103.185,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3291,,,-0.6244,-0.6126,-0.6285,-0.6094,-0.6422,-0.6339,-0.5502,-0.5431,-0.4676,-0.4616,-0.3684,-0.362,-0.2405,-0.2338,-0.1006,-0.0951,0.02,0.026,,,0.2774,0.2882,0.4743,0.4848,3652,0.023,102.04437588629999,0.9637,,-1.237,-1.2379,-1.2761,-1.0933000000000002,-0.9292,-0.7303999999999999,-0.4743,-0.19569999999999999,0.046,,0.5656,0.9591000000000001,1.14,1.3325,1.4825,0.8425,1.635,1.7875,0.7775,1.855,0.7875,0.8225,0.895,1.0125,1.1225,1.2375
NL0011220108,2016-07-12,EUR,102.718,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3290,,,-0.6136,-0.5855,-0.6133,-0.5904,-0.6159,-0.6076,-0.5155,-0.5085,-0.4302,-0.4242,-0.3288,-0.3223,-0.1998,-0.1891,-0.0519,-0.0464,0.069,0.075,,,0.3538,0.3648,0.5576,0.5636,3652,0.07200000000000001,101.59866972127074,1.01285,,-1.1991,-1.2037,-1.2235,-1.024,-0.8544,-0.6511,-0.3889,-0.0983,0.14400000000000002,,0.7186,1.1212,1.1575,1.37,1.52,0.8725,1.6725,1.825,0.83,1.895,0.8325,0.865,0.9325,1.05,1.16,1.275
NL0011220108,2016-07-13,EUR,102.938,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3289,,,-0.6173,-0.6027,-0.6191,-0.6076,-0.6265,-0.6132,-0.5275,-0.5186,-0.4443,-0.4383,-0.347,-0.3405,-0.2216,-0.2159,-0.0899,-0.0812,0.03,0.038,,,0.3058,0.314,0.5059,0.5166,3652,0.034,101.94305880248847,0.96765,,-1.22,-1.2267000000000001,-1.2397,-1.0461,-0.8826,-0.6875,-0.4375,-0.17109999999999997,0.068,,0.6198,1.0225,1.1425,1.38,1.5275,0.8625,1.675,1.825,0.8225,1.8925,0.8275,0.8625,0.9375,1.055,1.165,1.2825
NL0011220108,2016-07-14,EUR,102.45,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3288,,,-0.6247,-0.5965,-0.627,-0.604,-0.6102,-0.5992,-0.5059,-0.4988,-0.4216,-0.414,-0.3148,-0.3044,-0.1885,-0.1815,-0.0495,-0.0419,0.067,0.076,,,0.3499,0.3609,0.5571,0.5632,3652,0.07150000000000001,101.6022289779643,1.0279500000000001,,-1.2212,-1.2309999999999999,-1.2094,-1.0047000000000001,-0.8355999999999999,-0.6192,-0.37,-0.09140000000000001,0.14300000000000002,,0.7108,1.1203,1.175,1.4075,1.555,0.8875,1.7075,1.855,0.8425,1.92,0.8525,0.89,0.9625,1.0825,1.1925,1.3125
NL0011220108,2016-07-15,EUR,102.3,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3287,,,-0.6059,-0.5833,-0.604,-0.5887,-0.5932,-0.5799,-0.4777,-0.4689,-0.3882,-0.3822,-0.2775,-0.271,-0.1465,-0.1408,-0.005,0.0005,0.109,0.118,,,0.4004,0.4152,0.6099,0.616,3652,0.11349999999999999,101.22229710404,1.06555,,-1.1892,-1.1926999999999999,-1.1730999999999998,-0.9466,-0.7704,-0.5485,-0.2873,-0.0045000000000000005,0.22699999999999998,,0.8156,1.2259,1.205,1.4325,1.58,0.9075,1.7325,1.88,0.865,1.95,0.8725,0.9125,0.9875,1.1025,1.2175,1.3375
NL0011220108,2016-07-18,EUR,102.532,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3284,,,-0.6165,-0.5712,-0.6137,-0.5983,-0.6066,-0.5983,-0.5011,-0.494,-0.4186,-0.411,-0.3019,-0.2915,-0.1753,-0.1696,-0.0324,-0.0269,0.081,0.089,,,0.391,0.4002,0.6014,0.6075,3287,-0.02965,102.51981696467992,1.0276,,-1.1877,-1.2120000000000002,-1.2049,-0.9951,-0.8296,-0.5933999999999999,-0.3449,-0.0593,0.16999999999999998,,0.7912,1.2089,1.19,1.4275,1.5775,0.8925,1.73,1.8775,0.855,1.945,0.865,0.9075,0.9825,1.1,1.2125,1.325
NL0011220108,2016-07-19,EUR,102.457,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3283,,,-0.5931,-0.5818,-0.6338,-0.6184,-0.5917,-0.5834,-0.4872,-0.48,-0.4073,-0.3998,-0.2951,-0.2886,-0.1697,-0.1641,-0.0322,-0.0267,0.082,0.091,,,0.3877,0.396,0.5918,0.6028,3287,-0.02945,102.51722189145754,1.0114999999999998,,-1.1749,-1.2522,-1.1751,-0.9672000000000001,-0.8070999999999999,-0.5837,-0.3338,-0.0589,0.173,,0.7837000000000001,1.1945999999999999,1.18,1.4225,1.58,0.8825,1.7275,1.8725,0.845,1.94,0.8575,0.8975,0.9725,1.0875,1.2025,1.3225
NL0011220108,2016-07-20,EUR,102.328,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3282,,,-0.5787,-0.5673,-0.5714,-0.556,-0.5898,-0.5787,-0.4789,-0.4718,-0.4014,-0.3953,-0.2832,-0.2766,-0.1574,-0.1517,-0.0165,-0.011,0.099,0.105,,,0.4015,0.4107,0.6087,0.621,3287,-0.01375,102.3732121355054,1.01385,,-1.146,-1.1274000000000002,-1.1684999999999999,-0.9507,-0.7967,-0.5598000000000001,-0.30910000000000004,-0.0275,0.20400000000000001,,0.8122,1.2297,1.1775,1.405,1.56,0.8825,1.71,1.8575,0.845,1.9225,0.86,0.9,0.97,1.08,1.1925,1.31
NL0011220108,2016-07-21,EUR,102.194,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3281,,,-0.5729,-0.5615,-0.5657,-0.5502,-0.5904,-0.5765,-0.4722,-0.465,-0.3964,-0.3896,-0.2808,-0.2743,-0.1561,-0.1504,-0.0142,-0.0076,0.098,0.105,,,0.3951,0.4024,0.6005,0.61,3287,-0.0109,102.34651808738191,1.00415,,-1.1343999999999999,-1.1159,-1.1669,-0.9372,-0.786,-0.5550999999999999,-0.3065,-0.0218,0.203,,0.7975,1.2105000000000001,1.18,1.4075,1.565,0.89,1.715,1.86,0.85,1.9275,0.86,0.9,0.9725,1.0825,1.195,1.31
NL0011220108,2016-07-22,EUR,102.277,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3280,,,-0.5675,-0.5389,-0.556,-0.5482,-0.5766,-0.5682,-0.4696,-0.4624,-0.3944,-0.3877,-0.2826,-0.2761,-0.1604,-0.1515,-0.0201,-0.0146,0.091,0.099,,,0.3592,0.3675,0.5642,0.5751,3287,-0.01735,102.40457029737183,0.9774500000000002,,-1.1064,-1.1042,-1.1448,-0.9319999999999999,-0.7821,-0.5587,-0.31189999999999996,-0.0347,0.19,,0.7267,1.1393,1.14,1.3975,1.555,0.8525,1.7025,1.8475,0.8275,1.915,0.8425,0.885,0.9575,1.07,1.1825,1.3
NL0011220108,2016-07-25,EUR,102.545,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3277,,,-0.5569,-0.5455,-0.5669,-0.5513,-0.585,-0.5711,-0.4764,-0.4693,-0.4067,-0.4006,-0.2957,-0.2891,-0.1773,-0.1694,-0.0408,-0.032,0.068,0.076,,,0.3215,0.3313,0.5241,0.5348,3287,-0.0364,102.57599851666166,0.93565,,-1.1023999999999998,-1.1181999999999999,-1.1561,-0.9457,-0.8073,-0.5848,-0.3467,-0.0728,0.14400000000000002,,0.6528,1.0589,1.1125,1.4,1.5575,0.84,1.7075,1.8525,0.825,1.9175,0.84,0.8825,0.955,1.0675,1.18,1.3
NL0011220108,2016-07-26,EUR,102.367,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3276,,,-0.5733,-0.5504,-0.5743,-0.551,-0.5829,-0.5689,-0.4692,-0.4621,-0.3989,-0.3921,-0.2845,-0.277,-0.1627,-0.1536,-0.0245,-0.019,0.084,0.092,,,0.3277,0.3379,0.5336,0.5395,3287,-0.02175,102.44169734763861,0.9785,,-1.1237,-1.1253000000000002,-1.1518,-0.9313,-0.7909999999999999,-0.5615,-0.3163,-0.0435,0.176,,0.6656,1.0731,1.1225,1.4175,1.575,0.85,1.725,1.87,0.8425,1.935,0.855,0.8975,0.9725,1.085,1.2,1.3175
NL0011220108,2016-07-27,EUR,102.704,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3275,,,-0.5938,-0.5754,-0.6043,-0.5809,-0.6132,-0.6048,-0.5041,-0.497,-0.4363,-0.43,-0.3322,-0.323,-0.2117,-0.2033,-0.0733,-0.0678,0.032,0.04,,,0.266,0.2769,0.471,0.4817,3287,-0.07055,102.88631185710143,0.9335,,-1.1692,-1.1852,-1.218,-1.0011,-0.8663000000000001,-0.6552,-0.41500000000000004,-0.1411,0.07200000000000001,,0.5428999999999999,0.9527,1.125,1.4275,1.585,0.8575,1.735,1.885,0.845,1.955,0.8625,0.905,0.9825,1.0975,1.21,1.3275
NL0011220108,2016-07-28,EUR,102.883,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3274,,,-0.6024,-0.5678,-0.5966,-0.5771,-0.6085,-0.5894,-0.4926,-0.4854,-0.4372,-0.4311,-0.3448,-0.3317,-0.2222,-0.2131,-0.0838,-0.0783,0.023,0.029,,,0.2456,0.2536,0.4507,0.4566,3287,-0.08105,102.98150631779025,0.9238000000000001,,-1.1702,-1.1737,-1.1979000000000002,-0.978,-0.8683,-0.6765,-0.4353,-0.1621,0.052000000000000005,,0.4992,0.9073,1.1425,1.43,1.5875,0.8725,1.74,1.89,0.8575,1.96,0.8725,0.9125,0.9875,1.0975,1.2125,1.33
NL0011220108,2016-07-29,EUR,103.157,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3273,,,-0.6022,-0.5791,-0.6076,-0.592,-0.6316,-0.612,-0.5161,-0.509,-0.4656,-0.4587,-0.3785,-0.3655,-0.2534,-0.2449,-0.1231,-0.1144,-0.014,-0.006,,,0.221,0.2282,0.425,0.4308,3287,-0.11875,103.32628051406981,0.8747499999999999,,-1.1812999999999998,-1.1996,-1.2436,-1.0251000000000001,-0.9243,-0.744,-0.4983,-0.2375,-0.02,,0.4492,0.8558,1.1575,1.4225,1.58,0.8725,1.7375,1.885,0.86,1.955,0.8775,0.9125,0.985,1.0925,1.205,1.32
NL0011220108,2016-08-01,EUR,103.234,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3270,,,-0.6038,-0.569,-0.6065,-0.5909,-0.6182,-0.6098,-0.5091,-0.5019,-0.4609,-0.4537,-0.3656,-0.359,-0.249,-0.241,-0.1161,-0.1107,-0.01,-0.002,,,0.2315,0.2362,0.4328,0.4387,3287,-0.1134,103.27412592983461,0.8773,,-1.1728,-1.1974,-1.228,-1.0110000000000001,-0.9146,-0.7245999999999999,-0.49,-0.2268,-0.012,,0.4677,0.8714999999999999,1.035,1.41,1.565,0.8,1.7225,1.87,0.8025,1.94,0.835,0.8875,0.9675,1.0775,1.1925,1.305
NL0011220108,2016-08-02,EUR,102.666,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3269,,,-0.5937,-0.5589,-0.6113,-0.5721,-0.6018,-0.5934,-0.4796,-0.4706,-0.4109,-0.4048,-0.3201,-0.3135,-0.1963,-0.1906,-0.0613,-0.0558,0.048,0.053,,,0.2888,0.297,0.4951,0.5011,3287,-0.058550000000000005,102.77149623601352,0.94765,,-1.1526,-1.1834,-1.1952,-0.9502,-0.8157,-0.6335999999999999,-0.3869,-0.11710000000000001,0.101,,0.5858,0.9962,1.05,1.3975,1.56,0.7975,1.715,1.865,0.79,1.935,0.825,0.88,0.9575,1.07,1.1875,1.2975
NL0011220108,2016-08-03,EUR,102.63,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3268,,,-0.5883,-0.5592,-0.6043,-0.5847,-0.6016,-0.5881,-0.4761,-0.4689,-0.4099,-0.4031,-0.314,-0.3114,-0.1883,-0.1792,-0.0523,-0.0468,0.06,0.065,,,0.3024,0.3097,0.51,0.5207,3287,-0.04955,102.68862404226158,0.9604000000000001,,-1.1475,-1.189,-1.1897,-0.9450000000000001,-0.813,-0.6254,-0.3675,-0.0991,0.125,,0.6121,1.0307,1.06,1.3975,1.56,0.805,1.7175,1.8675,0.7925,1.9375,0.83,0.8875,0.96,1.0725,1.1925,1.3
NL0011220108,2016-08-04,EUR,103.057,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3267,,,-0.6057,-0.5824,-0.6214,-0.6135,-0.6377,-0.618,-0.5211,-0.5135,-0.4559,-0.4479,-0.3645,-0.3579,-0.2415,-0.2324,-0.1099,-0.1033,0.001,0.011,,,0.2408,0.2516,0.4498,0.4603,3287,-0.1066,103.20880880137842,0.9034,,-1.1881,-1.2349,-1.2557,-1.0346,-0.9038,-0.7223999999999999,-0.4739,-0.2132,0.012,,0.49239999999999995,0.9100999999999999,1.065,1.4025,1.565,0.82,1.72,1.8725,0.8,1.9425,0.8325,0.885,0.96,1.0725,1.195,1.305
NL0011220108,2016-08-05,EUR,102.919,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3266,,,-0.5956,-0.5839,-0.614,-0.6061,-0.6181,-0.6097,-0.5034,-0.4962,-0.431,-0.4242,-0.3407,-0.3368,-0.2118,-0.2027,-0.0801,-0.0746,0.033,0.038,,,0.291,0.3001,0.4996,0.5089,3287,-0.07735,102.9404111101913,0.9395500000000001,,-1.1795,-1.2201,-1.2278,-0.9995999999999999,-0.8552,-0.6775,-0.4145,-0.1547,0.07100000000000001,,0.5911,1.0085,1.0625,1.415,1.5775,0.8375,1.735,1.8875,0.8175,1.9575,0.85,0.9,0.975,1.0875,1.21,1.32
NL0011220108,2016-08-08,EUR,102.872,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3263,,,-0.6042,-0.5925,-0.6267,-0.607,-0.6306,-0.6222,-0.5153,-0.5082,-0.4437,-0.4376,-0.3504,-0.3439,-0.2223,-0.2143,-0.0905,-0.0847,0.023,0.028,,,0.2969,0.3051,0.5132,0.5192,3287,-0.0876,103.03123297835275,0.93745,,-1.1966999999999999,-1.2337,-1.2528000000000001,-1.0234999999999999,-0.8813,-0.6942999999999999,-0.4366,-0.1752,0.051000000000000004,,0.602,1.0324,1.0775,1.425,1.5875,0.85,1.7425,1.8925,0.8325,1.965,0.865,0.915,0.99,1.1,1.22,1.33
NL0011220108,2016-08-09,EUR,103.063,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3262,,,-0.6644,-0.641,-0.6201,-0.5964,-0.6305,-0.6164,-0.5181,-0.511,-0.4524,-0.4458,-0.363,-0.3565,-0.2328,-0.2249,-0.1078,-0.1023,0.007,0.013,,,0.2828,0.2937,0.4897,0.5004,3287,-0.10505,103.18970217717626,0.9984,,-1.3054000000000001,-1.2165,-1.2469,-1.0291000000000001,-0.8982,-0.7195,-0.4577,-0.2101,0.02,,0.5765,0.9901,1.0825,1.425,1.585,0.855,,1.8925,0.8375,,0.87,0.92,0.995,1.105,1.2225,1.33
NL0011220108,2016-08-10,EUR,103.242,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3261,,,-0.6115,-0.5879,-0.6292,-0.6055,-0.6419,-0.6278,-0.5396,-0.5324,-0.475,-0.4685,-0.3864,-0.3838,-0.2585,-0.2506,-0.133,-0.1275,-0.02,-0.012,,,0.2489,0.257,0.4559,0.4664,3287,-0.13025,103.41933110430438,0.8794500000000001,,-1.1994,-1.2347000000000001,-1.2697,-1.072,-0.9435,-0.7702,-0.5091,-0.2605,-0.032,,0.5059,0.9223,1.0925,1.4275,1.5925,0.8675,1.7475,1.9,0.8475,1.9725,0.88,0.93,1.005,1.1125,1.2325,1.3325
